date,day_of_week,day_name,weekend,holiday,special_event,weather,shift,role,covers,employees_required,employees_scheduled,absent,actual_present,hours_per_employee,hourly_wage,labor_cost,service_score
2024-01-23,1,Tuesday,0,0,0,Rainy,Dinner,Dishwasher,146,7,7,1,6,6.5,13.0,507.0,4.01
2024-01-24,2,Wednesday,0,0,0,Rainy,Lunch,Server,104,13,14,1,13,5.0,14.0,910.0,4.75
2024-01-24,2,Wednesday,0,0,0,Rainy,Lunch,Cook,104,7,8,0,8,5.0,20.0,800.0,4.82
2024-01-24,2,Wednesday,0,0,0,Rainy,Lunch,Host,104,5,6,0,6,5.0,15.0,450.0,4.81
2024-01-24,2,Wednesday,0,0,0,Rainy,Lunch,Cashier,104,4,4,0,4,5.0,14.0,280.0,4.79
2024-01-24,2,Wednesday,0,0,0,Rainy,Lunch,Dishwasher,104,5,6,0,6,5.0,13.0,390.0,4.85
2024-01-24,2,Wednesday,0,0,0,Rainy,Dinner,Server,183,23,24,0,24,6.5,14.0,2184.0,4.64
2024-01-24,2,Wednesday,0,0,0,Rainy,Dinner,Cook,183,12,12,0,12,6.5,20.0,1560.0,4.87
2024-01-24,2,Wednesday,0,0,0,Rainy,Dinner,Host,183,8,8,0,8,6.5,15.0,780.0,4.67
2024-01-24,2,Wednesday,0,0,0,Rainy,Dinner,Cashier,183,7,6,1,5,6.5,14.0,455.0,3.37
2024-01-24,2,Wednesday,0,0,0,Rainy,Dinner,Dishwasher,183,9,8,0,8,6.5,13.0,676.0,4.23
2024-01-25,3,Thursday,0,0,0,Cloudy,Lunch,Server,99,13,13,4,9,5.0,14.0,630.0,2.58
2024-01-25,3,Thursday,0,0,0,Cloudy,Lunch,Cook,99,7,8,0,8,5.0,20.0,800.0,4.49
2024-01-25,3,Thursday,0,0,0,Cloudy,Lunch,Host,99,4,4,0,4,5.0,15.0,300.0,4.66
2024-01-25,3,Thursday,0,0,0,Cloudy,Lunch,Cashier,99,4,4,0,4,5.0,14.0,280.0,4.92
2024-01-25,3,Thursday,0,0,0,Cloudy,Lunch,Dishwasher,99,5,5,0,5,5.0,13.0,325.0,4.64
2024-01-25,3,Thursday,0,0,0,Cloudy,Dinner,Server,164,21,20,0,20,6.5,14.0,1820.0,4.24
2024-01-25,3,Thursday,0,0,0,Cloudy,Dinner,Cook,164,11,11,0,11,6.5,20.0,1430.0,4.81
2024-01-25,3,Thursday,0,0,0,Cloudy,Dinner,Host,164,7,6,1,5,6.5,15.0,487.5,3.57
2024-01-25,3,Thursday,0,0,0,Cloudy,Dinner,Cashier,164,6,6,1,5,6.5,14.0,455.0,4.31
2024-01-25,3,Thursday,0,0,0,Cloudy,Dinner,Dishwasher,164,8,7,2,5,6.5,13.0,422.5,3.07
2024-01-26,4,Friday,1,0,0,Rainy,Lunch,Server,92,12,12,1,11,5.0,14.0,770.0,4.22
2024-01-26,4,Friday,1,0,0,Rainy,Lunch,Cook,92,6,7,0,7,5.0,20.0,700.0,4.69
2024-01-26,4,Friday,1,0,0,Rainy,Lunch,Host,92,4,4,0,4,5.0,15.0,300.0,4.73
2024-01-26,4,Friday,1,0,0,Rainy,Lunch,Cashier,92,4,4,0,4,5.0,14.0,280.0,4.52
2024-01-26,4,Friday,1,0,0,Rainy,Lunch,Dishwasher,92,5,6,0,6,5.0,13.0,390.0,4.64
2024-01-26,4,Friday,1,0,0,Rainy,Dinner,Server,217,28,28,2,26,6.5,14.0,2366.0,3.81
2024-01-26,4,Friday,1,0,0,Rainy,Dinner,Cook,217,14,13,1,12,6.5,20.0,1560.0,3.77
2024-01-26,4,Friday,1,0,0,Rainy,Dinner,Host,217,9,7,0,7,6.5,15.0,682.5,3.67
2024-01-26,4,Friday,1,0,0,Rainy,Dinner,Cashier,217,8,7,1,6,6.5,14.0,546.0,3.67
2024-01-26,4,Friday,1,0,0,Rainy,Dinner,Dishwasher,217,10,8,1,7,6.5,13.0,591.5,2.91
2024-01-27,5,Saturday,1,0,0,Sunny,Lunch,Server,103,13,14,2,12,5.0,14.0,840.0,4.29
2024-01-27,5,Saturday,1,0,0,Sunny,Lunch,Cook,103,7,8,0,8,5.0,20.0,800.0,4.89
2024-01-27,5,Saturday,1,0,0,Sunny,Lunch,Host,103,5,6,1,5,5.0,15.0,375.0,5.0
2024-01-27,5,Saturday,1,0,0,Sunny,Lunch,Cashier,103,4,5,0,5,5.0,14.0,350.0,4.66
2024-01-27,5,Saturday,1,0,0,Sunny,Lunch,Dishwasher,103,5,5,0,5,5.0,13.0,325.0,4.78
2024-01-27,5,Saturday,1,0,0,Sunny,Dinner,Server,256,32,32,3,29,6.5,14.0,2639.0,2.93
2024-01-27,5,Saturday,1,0,0,Sunny,Dinner,Cook,256,16,15,1,14,6.5,20.0,1820.0,3.72
2024-01-27,5,Saturday,1,0,0,Sunny,Dinner,Host,256,11,10,0,10,6.5,15.0,975.0,4.28
2024-01-27,5,Saturday,1,0,0,Sunny,Dinner,Cashier,256,10,9,0,9,6.5,14.0,819.0,4.13
2024-01-27,5,Saturday,1,0,0,Sunny,Dinner,Dishwasher,256,12,11,1,10,6.5,13.0,845.0,3.71
2024-01-28,6,Sunday,1,0,1,Snow,Lunch,Server,101,13,13,1,12,5.0,14.0,840.0,4.17
2024-01-28,6,Sunday,1,0,1,Snow,Lunch,Cook,101,7,7,0,7,5.0,20.0,700.0,4.78
2024-01-28,6,Sunday,1,0,1,Snow,Lunch,Host,101,5,6,0,6,5.0,15.0,450.0,4.98
2024-01-28,6,Sunday,1,0,1,Snow,Lunch,Cashier,101,4,4,0,4,5.0,14.0,280.0,4.98
2024-01-28,6,Sunday,1,0,1,Snow,Lunch,Dishwasher,101,5,5,0,5,5.0,13.0,325.0,4.76
2024-01-28,6,Sunday,1,0,1,Snow,Dinner,Server,213,27,26,1,25,6.5,14.0,2275.0,3.65
2024-01-28,6,Sunday,1,0,1,Snow,Dinner,Cook,213,14,12,0,12,6.5,20.0,1560.0,3.28
2024-01-28,6,Sunday,1,0,1,Snow,Dinner,Host,213,9,7,2,5,6.5,15.0,487.5,2.61
2024-01-28,6,Sunday,1,0,1,Snow,Dinner,Cashier,213,8,7,0,7,6.5,14.0,637.0,4.19
2024-01-28,6,Sunday,1,0,1,Snow,Dinner,Dishwasher,213,10,10,1,9,6.5,13.0,760.5,4.05
2024-01-29,0,Monday,0,0,0,Cloudy,Lunch,Server,93,12,12,1,11,5.0,14.0,770.0,4.02
2024-01-29,0,Monday,0,0,0,Cloudy,Lunch,Cook,93,6,7,0,7,5.0,20.0,700.0,5.0
2024-01-29,0,Monday,0,0,0,Cloudy,Lunch,Host,93,4,4,0,4,5.0,15.0,300.0,4.77
2024-01-29,0,Monday,0,0,0,Cloudy,Lunch,Cashier,93,4,5,0,5,5.0,14.0,350.0,4.75
2024-01-29,0,Monday,0,0,0,Cloudy,Lunch,Dishwasher,93,5,6,2,4,5.0,13.0,260.0,4.27
2024-01-29,0,Monday,0,0,0,Cloudy,Dinner,Server,139,18,19,1,18,6.5,14.0,1638.0,4.84
2024-01-29,0,Monday,0,0,0,Cloudy,Dinner,Cook,139,9,9,0,9,6.5,20.0,1170.0,4.89
2024-01-29,0,Monday,0,0,0,Cloudy,Dinner,Host,139,6,6,2,4,6.5,15.0,390.0,3.65
2024-01-29,0,Monday,0,0,0,Cloudy,Dinner,Cashier,139,5,5,0,5,6.5,14.0,455.0,4.77
2024-01-29,0,Monday,0,0,0,Cloudy,Dinner,Dishwasher,139,7,8,2,6,6.5,13.0,507.0,4.13
2024-01-30,1,Tuesday,0,0,0,Cloudy,Lunch,Server,105,14,14,2,12,5.0,14.0,840.0,3.84
2024-01-30,1,Tuesday,0,0,0,Cloudy,Lunch,Cook,105,7,8,0,8,5.0,20.0,800.0,4.93
2024-01-30,1,Tuesday,0,0,0,Cloudy,Lunch,Host,105,5,5,0,5,5.0,15.0,375.0,4.8
2024-01-30,1,Tuesday,0,0,0,Cloudy,Lunch,Cashier,105,4,5,0,5,5.0,14.0,350.0,4.84
2024-01-30,1,Tuesday,0,0,0,Cloudy,Lunch,Dishwasher,105,5,6,0,6,5.0,13.0,390.0,4.95
2024-01-30,1,Tuesday,0,0,0,Cloudy,Dinner,Server,155,20,20,2,18,6.5,14.0,1638.0,3.84
2024-01-30,1,Tuesday,0,0,0,Cloudy,Dinner,Cook,155,10,10,0,10,6.5,20.0,1300.0,4.64
2024-01-30,1,Tuesday,0,0,0,Cloudy,Dinner,Host,155,7,7,0,7,6.5,15.0,682.5,4.6
2024-01-30,1,Tuesday,0,0,0,Cloudy,Dinner,Cashier,155,6,5,0,5,6.5,14.0,455.0,4.31
2024-01-30,1,Tuesday,0,0,0,Cloudy,Dinner,Dishwasher,155,8,8,0,8,6.5,13.0,676.0,4.93
2024-01-31,2,Wednesday,0,0,0,Cloudy,Lunch,Server,75,10,11,1,10,5.0,14.0,700.0,4.97
2024-01-31,2,Wednesday,0,0,0,Cloudy,Lunch,Cook,75,5,6,1,5,5.0,20.0,500.0,4.81
2024-01-31,2,Wednesday,0,0,0,Cloudy,Lunch,Host,75,3,3,0,3,5.0,15.0,225.0,4.85
2024-01-31,2,Wednesday,0,0,0,Cloudy,Lunch,Cashier,75,3,4,0,4,5.0,14.0,280.0,4.85
2024-01-31,2,Wednesday,0,0,0,Cloudy,Lunch,Dishwasher,75,4,4,0,4,5.0,13.0,260.0,4.56
2024-01-31,2,Wednesday,0,0,0,Cloudy,Dinner,Server,174,22,22,1,21,6.5,14.0,1911.0,4.04
2024-01-31,2,Wednesday,0,0,0,Cloudy,Dinner,Cook,174,11,11,0,11,6.5,20.0,1430.0,4.64
2024-01-31,2,Wednesday,0,0,0,Cloudy,Dinner,Host,174,7,7,0,7,6.5,15.0,682.5,4.76
2024-01-31,2,Wednesday,0,0,0,Cloudy,Dinner,Cashier,174,7,7,0,7,6.5,14.0,637.0,4.63
2024-01-31,2,Wednesday,0,0,0,Cloudy,Dinner,Dishwasher,174,8,8,1,7,6.5,13.0,591.5,4.19
2024-02-01,3,Thursday,0,0,0,Sunny,Lunch,Server,104,13,14,2,12,5.0,14.0,840.0,4.03
2024-02-01,3,Thursday,0,0,0,Sunny,Lunch,Cook,104,7,7,1,6,5.0,20.0,600.0,3.97
2024-02-01,3,Thursday,0,0,0,Sunny,Lunch,Host,104,5,5,0,5,5.0,15.0,375.0,4.72
2024-02-01,3,Thursday,0,0,0,Sunny,Lunch,Cashier,104,4,4,0,4,5.0,14.0,280.0,4.86
2024-02-01,3,Thursday,0,0,0,Sunny,Lunch,Dishwasher,104,5,6,0,6,5.0,13.0,390.0,4.66
2024-02-01,3,Thursday,0,0,0,Sunny,Dinner,Server,180,23,22,0,22,6.5,14.0,2002.0,4.16
2024-02-01,3,Thursday,0,0,0,Sunny,Dinner,Cook,180,12,12,0,12,6.5,20.0,1560.0,4.72
2024-02-01,3,Thursday,0,0,0,Sunny,Dinner,Host,180,8,8,2,6,6.5,15.0,585.0,3.59
2024-02-01,3,Thursday,0,0,0,Sunny,Dinner,Cashier,180,7,7,0,7,6.5,14.0,637.0,5.0
2024-02-01,3,Thursday,0,0,0,Sunny,Dinner,Dishwasher,180,9,10,0,10,6.5,13.0,845.0,4.68
2024-02-02,4,Friday,1,0,0,Rainy,Lunch,Server,87,11,11,2,9,5.0,14.0,630.0,3.64
2024-02-02,4,Friday,1,0,0,Rainy,Lunch,Cook,87,6,6,0,6,5.0,20.0,600.0,4.66
2024-02-02,4,Friday,1,0,0,Rainy,Lunch,Host,87,4,4,1,3,5.0,15.0,225.0,4.08
2024-02-02,4,Friday,1,0,0,Rainy,Lunch,Cashier,87,4,5,0,5,5.0,14.0,350.0,4.58
2024-02-02,4,Friday,1,0,0,Rainy,Lunch,Dishwasher,87,4,4,1,3,5.0,13.0,195.0,4.35
2024-02-02,4,Friday,1,0,0,Rainy,Dinner,Server,217,28,28,1,27,6.5,14.0,2457.0,4.02
2024-02-02,4,Friday,1,0,0,Rainy,Dinner,Cook,217,14,13,1,12,6.5,20.0,1560.0,3.43
2024-02-02,4,Friday,1,0,0,Rainy,Dinner,Host,217,9,8,1,7,6.5,15.0,682.5,3.31
2024-02-02,4,Friday,1,0,0,Rainy,Dinner,Cashier,217,8,8,0,8,6.5,14.0,728.0,4.69
2024-02-02,4,Friday,1,0,0,Rainy,Dinner,Dishwasher,217,10,10,1,9,6.5,13.0,760.5,4.02
2024-02-03,5,Saturday,1,0,0,Cloudy,Lunch,Server,104,13,13,2,11,5.0,14.0,770.0,3.89
2024-02-03,5,Saturday,1,0,0,Cloudy,Lunch,Cook,104,7,7,0,7,5.0,20.0,700.0,4.88
2024-02-03,5,Saturday,1,0,0,Cloudy,Lunch,Host,104,5,5,1,4,5.0,15.0,300.0,3.95
2024-02-03,5,Saturday,1,0,0,Cloudy,Lunch,Cashier,104,4,4,0,4,5.0,14.0,280.0,4.84
2024-02-03,5,Saturday,1,0,0,Cloudy,Lunch,Dishwasher,104,5,6,0,6,5.0,13.0,390.0,4.78
2024-02-03,5,Saturday,1,0,0,Cloudy,Dinner,Server,245,31,30,0,30,6.5,14.0,2730.0,4.24
2024-02-03,5,Saturday,1,0,0,Cloudy,Dinner,Cook,245,16,14,1,13,6.5,20.0,1690.0,2.89
2024-02-03,5,Saturday,1,0,0,Cloudy,Dinner,Host,245,10,10,0,10,6.5,15.0,975.0,4.81
2024-02-03,5,Saturday,1,0,0,Cloudy,Dinner,Cashier,245,9,9,0,9,6.5,14.0,819.0,4.92
2024-02-03,5,Saturday,1,0,0,Cloudy,Dinner,Dishwasher,245,12,11,1,10,6.5,13.0,845.0,3.81
2024-02-04,6,Sunday,1,0,1,Sunny,Lunch,Server,129,17,18,1,17,5.0,14.0,1190.0,4.78
2024-02-04,6,Sunday,1,0,1,Sunny,Lunch,Cook,129,9,8,0,8,5.0,20.0,800.0,3.98
2024-02-04,6,Sunday,1,0,1,Sunny,Lunch,Host,129,6,6,0,6,5.0,15.0,450.0,4.72
2024-02-04,6,Sunday,1,0,1,Sunny,Lunch,Cashier,129,5,6,0,6,5.0,14.0,420.0,4.97
2024-02-04,6,Sunday,1,0,1,Sunny,Lunch,Dishwasher,129,6,7,0,7,5.0,13.0,455.0,4.72
2024-02-04,6,Sunday,1,0,1,Sunny,Dinner,Server,248,31,31,4,27,6.5,14.0,2457.0,2.22
2024-02-04,6,Sunday,1,0,1,Sunny,Dinner,Cook,248,16,15,1,14,6.5,20.0,1820.0,3.45
2024-02-04,6,Sunday,1,0,1,Sunny,Dinner,Host,248,10,10,0,10,6.5,15.0,975.0,4.87
2024-02-04,6,Sunday,1,0,1,Sunny,Dinner,Cashier,248,9,8,0,8,6.5,14.0,728.0,4.14
2024-02-04,6,Sunday,1,0,1,Sunny,Dinner,Dishwasher,248,12,10,1,9,6.5,13.0,760.5,3.1
2024-02-05,0,Monday,0,0,0,Sunny,Lunch,Server,95,12,13,0,13,5.0,14.0,910.0,4.75
2024-02-05,0,Monday,0,0,0,Sunny,Lunch,Cook,95,6,7,0,7,5.0,20.0,700.0,4.88
2024-02-05,0,Monday,0,0,0,Sunny,Lunch,Host,95,4,4,0,4,5.0,15.0,300.0,4.75
2024-02-05,0,Monday,0,0,0,Sunny,Lunch,Cashier,95,4,5,0,5,5.0,14.0,350.0,4.67
2024-02-05,0,Monday,0,0,0,Sunny,Lunch,Dishwasher,95,5,6,1,5,5.0,13.0,325.0,4.71
2024-02-05,0,Monday,0,0,0,Sunny,Dinner,Server,187,24,25,0,25,6.5,14.0,2275.0,4.76
2024-02-05,0,Monday,0,0,0,Sunny,Dinner,Cook,187,12,12,1,11,6.5,20.0,1430.0,4.2
2024-02-05,0,Monday,0,0,0,Sunny,Dinner,Host,187,8,8,0,8,6.5,15.0,780.0,4.82
2024-02-05,0,Monday,0,0,0,Sunny,Dinner,Cashier,187,7,6,1,5,6.5,14.0,455.0,4.04
2024-02-05,0,Monday,0,0,0,Sunny,Dinner,Dishwasher,187,9,8,1,7,6.5,13.0,591.5,3.8
2024-02-06,1,Tuesday,0,0,1,Sunny,Lunch,Server,97,13,13,1,12,5.0,14.0,840.0,4.1
2024-02-06,1,Tuesday,0,0,1,Sunny,Lunch,Cook,97,7,7,0,7,5.0,20.0,700.0,4.87
2024-02-06,1,Tuesday,0,0,1,Sunny,Lunch,Host,97,4,4,0,4,5.0,15.0,300.0,4.91
2024-02-06,1,Tuesday,0,0,1,Sunny,Lunch,Cashier,97,4,4,0,4,5.0,14.0,280.0,4.66
2024-02-06,1,Tuesday,0,0,1,Sunny,Lunch,Dishwasher,97,5,6,1,5,5.0,13.0,325.0,4.8
2024-02-06,1,Tuesday,0,0,1,Sunny,Dinner,Server,261,33,33,3,30,6.5,14.0,2730.0,3.09
2024-02-06,1,Tuesday,0,0,1,Sunny,Dinner,Cook,261,17,15,0,15,6.5,20.0,1950.0,3.47
2024-02-06,1,Tuesday,0,0,1,Sunny,Dinner,Host,261,11,10,2,8,6.5,15.0,780.0,2.95
2024-02-06,1,Tuesday,0,0,1,Sunny,Dinner,Cashier,261,10,8,0,8,6.5,14.0,728.0,3.71
2024-02-06,1,Tuesday,0,0,1,Sunny,Dinner,Dishwasher,261,12,12,2,10,6.5,13.0,845.0,3.49
2024-02-07,2,Wednesday,0,0,0,Snow,Lunch,Server,79,10,11,1,10,5.0,14.0,700.0,4.83
2024-02-07,2,Wednesday,0,0,0,Snow,Lunch,Cook,79,5,6,2,4,5.0,20.0,400.0,4.18
2024-02-07,2,Wednesday,0,0,0,Snow,Lunch,Host,79,4,4,0,4,5.0,15.0,300.0,4.85
2024-02-07,2,Wednesday,0,0,0,Snow,Lunch,Cashier,79,3,3,0,3,5.0,14.0,210.0,4.73
2024-02-07,2,Wednesday,0,0,0,Snow,Lunch,Dishwasher,79,4,5,0,5,5.0,13.0,325.0,4.79
2024-02-07,2,Wednesday,0,0,0,Snow,Dinner,Server,172,22,23,2,21,6.5,14.0,1911.0,4.15
2024-02-07,2,Wednesday,0,0,0,Snow,Dinner,Cook,172,11,10,0,10,6.5,20.0,1300.0,4.04
2024-02-07,2,Wednesday,0,0,0,Snow,Dinner,Host,172,7,6,0,6,6.5,15.0,585.0,3.98
2024-02-07,2,Wednesday,0,0,0,Snow,Dinner,Cashier,172,7,7,0,7,6.5,14.0,637.0,4.93
2024-02-07,2,Wednesday,0,0,0,Snow,Dinner,Dishwasher,172,8,7,1,6,6.5,13.0,507.0,3.73
2024-02-08,3,Thursday,0,0,0,Rainy,Lunch,Server,88,11,11,0,11,5.0,14.0,770.0,4.91
2024-02-08,3,Thursday,0,0,0,Rainy,Lunch,Cook,88,6,6,0,6,5.0,20.0,600.0,4.75
2024-02-08,3,Thursday,0,0,0,Rainy,Lunch,Host,88,4,5,0,5,5.0,15.0,375.0,4.63
2024-02-08,3,Thursday,0,0,0,Rainy,Lunch,Cashier,88,4,4,0,4,5.0,14.0,280.0,4.56
2024-02-08,3,Thursday,0,0,0,Rainy,Lunch,Dishwasher,88,4,5,0,5,5.0,13.0,325.0,4.73
2024-02-08,3,Thursday,0,0,0,Rainy,Dinner,Server,194,25,25,2,23,6.5,14.0,2093.0,3.44
2024-02-08,3,Thursday,0,0,0,Rainy,Dinner,Cook,194,13,13,1,12,6.5,20.0,1560.0,4.24
2024-02-08,3,Thursday,0,0,0,Rainy,Dinner,Host,194,8,7,0,7,6.5,15.0,682.5,4.12
2024-02-08,3,Thursday,0,0,0,Rainy,Dinner,Cashier,194,7,7,1,6,6.5,14.0,546.0,4.17
2024-02-08,3,Thursday,0,0,0,Rainy,Dinner,Dishwasher,194,9,8,0,8,6.5,13.0,676.0,4.34
2024-02-09,4,Friday,1,0,0,Sunny,Lunch,Server,127,16,17,3,14,5.0,14.0,980.0,3.38
2024-02-09,4,Friday,1,0,0,Sunny,Lunch,Cook,127,8,8,0,8,5.0,20.0,800.0,5.0
2024-02-09,4,Friday,1,0,0,Sunny,Lunch,Host,127,6,7,0,7,5.0,15.0,525.0,4.98
2024-02-09,4,Friday,1,0,0,Sunny,Lunch,Cashier,127,5,5,0,5,5.0,14.0,350.0,4.93
2024-02-09,4,Friday,1,0,0,Sunny,Lunch,Dishwasher,127,6,5,1,4,5.0,13.0,260.0,3.69
2024-02-09,4,Friday,1,0,0,Sunny,Dinner,Server,200,25,26,1,25,6.5,14.0,2275.0,4.78
2024-02-09,4,Friday,1,0,0,Sunny,Dinner,Cook,200,13,13,0,13,6.5,20.0,1690.0,4.77
2024-02-09,4,Friday,1,0,0,Sunny,Dinner,Host,200,8,8,1,7,6.5,15.0,682.5,4.44
2024-02-09,4,Friday,1,0,0,Sunny,Dinner,Cashier,200,8,8,0,8,6.5,14.0,728.0,4.91
2024-02-09,4,Friday,1,0,0,Sunny,Dinner,Dishwasher,200,10,9,0,9,6.5,13.0,760.5,4.35
2024-02-10,5,Saturday,1,0,0,Sunny,Lunch,Server,104,13,13,2,11,5.0,14.0,770.0,3.97
2024-02-10,5,Saturday,1,0,0,Sunny,Lunch,Cook,104,7,8,0,8,5.0,20.0,800.0,4.71
2024-02-10,5,Saturday,1,0,0,Sunny,Lunch,Host,104,5,6,0,6,5.0,15.0,450.0,4.48
2024-02-10,5,Saturday,1,0,0,Sunny,Lunch,Cashier,104,4,5,0,5,5.0,14.0,350.0,4.9
2024-02-10,5,Saturday,1,0,0,Sunny,Lunch,Dishwasher,104,5,6,1,5,5.0,13.0,325.0,4.61
2024-02-10,5,Saturday,1,0,0,Sunny,Dinner,Server,232,29,28,2,26,6.5,14.0,2366.0,2.71
2024-02-10,5,Saturday,1,0,0,Sunny,Dinner,Cook,232,15,14,0,14,6.5,20.0,1820.0,3.97
2024-02-10,5,Saturday,1,0,0,Sunny,Dinner,Host,232,10,9,0,9,6.5,15.0,877.5,4.14
2024-02-10,5,Saturday,1,0,0,Sunny,Dinner,Cashier,232,9,9,1,8,6.5,14.0,728.0,4.16
2024-02-10,5,Saturday,1,0,0,Sunny,Dinner,Dishwasher,232,11,9,1,8,6.5,13.0,676.0,2.96
2024-02-11,6,Sunday,1,0,0,Sunny,Lunch,Server,114,15,15,1,14,5.0,14.0,980.0,4.33
2024-02-11,6,Sunday,1,0,0,Sunny,Lunch,Cook,114,8,8,1,7,5.0,20.0,700.0,4.4
2024-02-11,6,Sunday,1,0,0,Sunny,Lunch,Host,114,5,4,1,3,5.0,15.0,225.0,3.66
2024-02-11,6,Sunday,1,0,0,Sunny,Lunch,Cashier,114,5,5,1,4,5.0,14.0,280.0,4.04
2024-02-11,6,Sunday,1,0,0,Sunny,Lunch,Dishwasher,114,6,5,1,4,5.0,13.0,260.0,3.29
2024-02-11,6,Sunday,1,0,0,Sunny,Dinner,Server,180,23,24,2,22,6.5,14.0,2002.0,4.06
2024-02-11,6,Sunday,1,0,0,Sunny,Dinner,Cook,180,12,11,1,10,6.5,20.0,1300.0,3.38
2024-02-11,6,Sunday,1,0,0,Sunny,Dinner,Host,180,8,9,0,9,6.5,15.0,877.5,4.92
2024-02-11,6,Sunday,1,0,0,Sunny,Dinner,Cashier,180,7,7,1,6,6.5,14.0,546.0,4.3
2024-02-11,6,Sunday,1,0,0,Sunny,Dinner,Dishwasher,180,9,9,2,7,6.5,13.0,591.5,3.68
2024-02-12,0,Monday,0,0,0,Sunny,Lunch,Server,96,12,13,2,11,5.0,14.0,770.0,4.18
2024-02-12,0,Monday,0,0,0,Sunny,Lunch,Cook,96,6,7,0,7,5.0,20.0,700.0,4.7
2024-02-12,0,Monday,0,0,0,Sunny,Lunch,Host,96,4,4,0,4,5.0,15.0,300.0,4.82
2024-02-12,0,Monday,0,0,0,Sunny,Lunch,Cashier,96,4,4,1,3,5.0,14.0,210.0,4.27
2024-02-12,0,Monday,0,0,0,Sunny,Lunch,Dishwasher,96,5,6,0,6,5.0,13.0,390.0,4.73
2024-02-12,0,Monday,0,0,0,Sunny,Dinner,Server,193,25,25,2,23,6.5,14.0,2093.0,3.34
2024-02-12,0,Monday,0,0,0,Sunny,Dinner,Cook,193,13,12,1,11,6.5,20.0,1430.0,3.45
2024-02-12,0,Monday,0,0,0,Sunny,Dinner,Host,193,8,8,1,7,6.5,15.0,682.5,4.16
2024-02-12,0,Monday,0,0,0,Sunny,Dinner,Cashier,193,7,7,1,6,6.5,14.0,546.0,3.89
2024-02-12,0,Monday,0,0,0,Sunny,Dinner,Dishwasher,193,9,10,0,10,6.5,13.0,845.0,4.68
2024-02-13,1,Tuesday,0,0,0,Rainy,Lunch,Server,84,11,11,0,11,5.0,14.0,770.0,4.99
2024-02-13,1,Tuesday,0,0,0,Rainy,Lunch,Cook,84,6,7,0,7,5.0,20.0,700.0,4.77
2024-02-13,1,Tuesday,0,0,0,Rainy,Lunch,Host,84,4,5,2,3,5.0,15.0,225.0,3.99
2024-02-13,1,Tuesday,0,0,0,Rainy,Lunch,Cashier,84,3,3,0,3,5.0,14.0,210.0,4.78
2024-02-13,1,Tuesday,0,0,0,Rainy,Lunch,Dishwasher,84,4,4,1,3,5.0,13.0,195.0,4.27
2024-02-13,1,Tuesday,0,0,0,Rainy,Dinner,Server,153,20,20,1,19,6.5,14.0,1729.0,4.34
2024-02-13,1,Tuesday,0,0,0,Rainy,Dinner,Cook,153,10,9,0,9,6.5,20.0,1170.0,4.11
2024-02-13,1,Tuesday,0,0,0,Rainy,Dinner,Host,153,7,7,1,6,6.5,15.0,585.0,4.13
2024-02-13,1,Tuesday,0,0,0,Rainy,Dinner,Cashier,153,6,6,1,5,6.5,14.0,455.0,4.32
2024-02-13,1,Tuesday,0,0,0,Rainy,Dinner,Dishwasher,153,7,7,0,7,6.5,13.0,591.5,5.0
2024-02-14,2,Wednesday,0,1,0,Cloudy,Lunch,Server,119,15,15,2,13,5.0,14.0,910.0,3.76
2024-02-14,2,Wednesday,0,1,0,Cloudy,Lunch,Cook,119,8,9,1,8,5.0,20.0,800.0,4.75
2024-02-14,2,Wednesday,0,1,0,Cloudy,Lunch,Host,119,5,4,1,3,5.0,15.0,225.0,3.29
2024-02-14,2,Wednesday,0,1,0,Cloudy,Lunch,Cashier,119,5,5,1,4,5.0,14.0,280.0,4.37
2024-02-14,2,Wednesday,0,1,0,Cloudy,Lunch,Dishwasher,119,6,6,0,6,5.0,13.0,390.0,4.71
2024-02-14,2,Wednesday,0,1,0,Cloudy,Dinner,Server,209,27,27,1,26,6.5,14.0,2366.0,4.16
2024-02-14,2,Wednesday,0,1,0,Cloudy,Dinner,Cook,209,14,14,0,14,6.5,20.0,1820.0,4.93
2024-02-14,2,Wednesday,0,1,0,Cloudy,Dinner,Host,209,9,8,0,8,6.5,15.0,780.0,4.42
2024-02-14,2,Wednesday,0,1,0,Cloudy,Dinner,Cashier,209,8,8,0,8,6.5,14.0,728.0,4.75
2024-02-14,2,Wednesday,0,1,0,Cloudy,Dinner,Dishwasher,209,10,11,1,10,6.5,13.0,845.0,4.89
2024-02-15,3,Thursday,0,0,0,Sunny,Lunch,Server,114,15,16,1,15,5.0,14.0,1050.0,4.44
2024-02-15,3,Thursday,0,0,0,Sunny,Lunch,Cook,114,8,8,1,7,5.0,20.0,700.0,4.2
2024-02-15,3,Thursday,0,0,0,Sunny,Lunch,Host,114,5,6,0,6,5.0,15.0,450.0,4.98
2024-02-15,3,Thursday,0,0,0,Sunny,Lunch,Cashier,114,5,5,0,5,5.0,14.0,350.0,4.94
2024-02-15,3,Thursday,0,0,0,Sunny,Lunch,Dishwasher,114,6,5,0,5,5.0,13.0,325.0,4.29
2024-02-15,3,Thursday,0,0,0,Sunny,Dinner,Server,179,23,23,2,21,6.5,14.0,1911.0,3.86
2024-02-15,3,Thursday,0,0,0,Sunny,Dinner,Cook,179,12,12,0,12,6.5,20.0,1560.0,4.68
